City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,Year,Month,Day,DayOfWeek,WeekOfYear,Season,City_enc,Season_enc
Ahmedabad,2015-11-27,-0.5302027058152315,-0.47649671711574704,-0.4166110753258115,2.1694293808688467,-0.3642064476737918,0.02183198177639618,-0.1647470249784422,-0.02110406695892978,2.384525963204937,-0.9658154885385816,-1.0020527157568409,0.727494216176123,48.39,-1.56921684874523,1.2791346768249325,27,0.5145200874189825,48,Autumn,-1.5701956202741698,-1.9432273965840665
Pune,2019-01-22,0.39447341791528995,0.0988855915053606,-0.2823038383615411,-0.31606758781518096,-1.0546965841783962,-1.0217584025986612,0.18441828972316368,2.437284614129528,-0.6590220360736526,2.5117519616293054,0.057398549570914045,-0.2731656012956968,45.0,-0.016151875719474358,-1.6083025169108072,22,-0.9949266779408329,4,Winter,1.5551937512906584,1.2457894190129903
Pune,2020-11-05,-0.18497828484956363,0.8051349908709202,2.4147117904482074,-0.31606758781518096,-0.67083187242032,-0.6897087997558243,0.5687723833317656,-0.71592685525144,0.4113685477731268,1.3896268933591915,-0.902729736866862,-0.863942821349035,45.25,0.3721143675369646,1.2791346768249325,5,0.011371165632377365,45,Autumn,1.5551937512906584,-1.9432273965840665
Bengaluru,2023-09-07,1.990187133590668,2.3808458098991174,-0.06323243922331047,-0.8933050948205539,-0.6170384387065526,-0.36369044864939387,-0.8429785548721479,-0.572601647597072,-0.8460967397593608,-0.5200611179576455,1.4677321050459864,-0.0686183904083457,82.77,1.5369130973062815,0.7016472380777846,7,0.011371165632377365,36,Monsoon,-1.2229301345447445,-1.1459731926848022
Lucknow,2022-12-29,-1.2042751435511567,1.3979136286198628,-0.05770118189943086,-0.7043944339646037,0.846465252012531,0.46528629670906474,-0.6463706187397379,-0.24672481595356952,-0.7482402904427689,1.516882025451337,-0.7953395823211851,0.6407815908706295,36.56,1.1486468540498425,1.5678783961985066,29,0.011371165632377365,52,Winter,0.8606627798318077,1.2457894190129903
Delhi,2015-05-11,-0.5862959657954798,-0.09177394805929297,-0.9823445079384232,-0.26869059861671163,0.45404610947489354,0.4967157862381438,-0.492030627063774,0.010128553922213412,-0.8589308627991807,1.5344378105360819,0.8215297274195443,-1.1502936211788946,29.54,-1.56921684874523,-0.4533276394165112,11,-1.498075599727438,20,Spring,-0.5283991630858937,-0.348718988785538
Jaipur,2019-08-13,2.328287318434322,-0.5156993003396071,2.472131812101156,-0.5401031320914113,0.262226907593349,-0.3233543942737309,-0.022717956321355745,-1.1714235171801994,-0.09803344801031574,-0.40421088170821257,-0.8692768620194977,-1.0083471153052455,58.64,-0.016151875719474358,0.4129035187042107,13,-0.9949266779408329,33,Summer,0.166131808372957,0.44853521511372624
Kolkata,2017-02-08,0.424888980128849,-0.8295481467990126,0.5844417407274721,0.3212395427027317,-1.1076989266394994,-0.9804478536865853,1.2382423965622118,-0.6905575910611494,-0.36452463489676995,2.343563882810538,-0.16178434702444436,-0.3742021473576436,35.71,-0.7926843622323523,-1.3195587975372332,8,-0.49177775615422775,6,Winter,0.5133972941023823,1.2457894190129903
Jaipur,2021-07-19,2.328287318434322,1.950249488683845,1.3009050802808608,2.3559092737136047,1.7508581552025213,-0.7149683695293279,-0.7932182099010113,-0.7959832502732622,0.4597322801953545,2.5117519616293054,1.7611146964372089,-0.45700490624801476,83.03875,0.7603806107934036,0.12415979933063673,19,-1.498075599727438,29,Summer,0.166131808372957,0.44853521511372624
Ahmedabad,2019-02-24,-1.0087357235664396,-0.08978054690153002,-0.5188133066246247,0.08760792357920118,-0.8441601715789868,-0.7778394427221363,-0.3593284198834469,1.191086010016884,0.29052301139657116,-0.8473269975999849,-0.7160657712426536,2.5457813774579985,31.11,-0.016151875719474358,-1.3195587975372332,24,1.5208179309921928,8,Winter,-1.5701956202741698,1.2457894190129903
Delhi,2022-10-24,1.3727067944161735,0.5129523634762694,-0.32957732322409844,0.5664662818480439,0.050260783339702575,0.685351363162828,0.5961559521088325,1.4230839778367292,-0.5010043218983954,-1.0559502401963354,-1.0324694808176529,-1.0376198460160606,60.28,1.1486468540498425,0.9903909574513586,24,-1.498075599727438,43,Monsoon,-0.5283991630858937,-1.1459731926848022
Delhi,2021-08-30,1.2399648036487294,-0.7357877097025397,-0.2819289172554961,-1.076126821623754,-1.0578911514357638,-0.8919516085439262,-1.0483807750636691,-0.7427800182177571,-1.0400005780022552,-0.6607645198624962,-0.17702688660046495,-0.6801045196280247,36.56,0.7603806107934036,0.4129035187042107,30,-1.498075599727438,35,Summer,-0.5283991630858937,0.44853521511372624
Kolkata,2018-04-30,-1.1479391177886187,-1.0741334122906563,-0.8905656918813746,0.16497626697923645,-1.0325380029373004,-0.3819719796901848,-0.25477171479656036,-1.0348515419414892,-0.36452463489676995,-0.341880477154812,-0.908514311457407,0.8947290067454865,16.36,-0.4044181189759133,-0.7420713587900851,30,-1.498075599727438,18,Spring,0.5133972941023823,-0.348718988785538
Chennai,2017-08-13,-0.5121693476567354,-0.6043220959342593,0.22034602460469496,-0.3660870583345643,-1.122606327264076,0.19800457405355168,-0.9668655729432041,-0.24334676243065098,-0.2154147992367612,-1.02242938931234,0.41627620693466677,-0.004033525394839858,26.0,-0.7926843622323523,0.4129035187042107,13,1.5208179309921928,32,Summer,-0.8756646488153191,0.44853521511372624
Jaipur,2021-05-13,-0.27156704268328313,-0.5297866077089638,1.5753040125575848,1.8008231991717858,-0.13744507247308912,2.462774975338826,-0.1847334909474502,-0.9230498324193052,1.2073375759672806,-0.9579879841920167,-0.07081500866537176,-0.15363151447682924,39.38,0.7603806107934036,-0.4533276394165112,13,0.011371165632377365,19,Spring,0.166131808372957,-0.348718988785538
Mumbai,2018-03-30,-1.1319778913812943,-0.06184597266973386,-0.9336790773420898,-0.5232518432938247,0.05128588825125571,2.462774975338826,-0.27872545784146197,-0.8239206557161176,-0.012032818492091734,2.5117519616293054,-0.6277832482887434,0.4863660418155405,25.11,-0.4044181189759133,-1.0308150781636591,30,0.5145200874189825,13,Spring,1.2079282655612331,-0.348718988785538
Pune,2016-04-04,-0.4961727270604089,-0.8263423550577611,-1.0367647752703357,0.3718266347859705,-1.0722608223846264,2.462774975338826,-0.8221323533598268,-0.8286356802831668,-0.3628747466660726,0.4476334625359974,0.32087834453394787,-1.1054693038774708,25.64,-1.1809506054887913,-0.7420713587900851,4,-1.498075599727438,14,Spring,1.5551937512906584,-0.348718988785538
Chennai,2015-01-22,0.955642152698905,-0.23803195939586141,0.4191868324430996,-0.8450754731537061,-0.7242642732503548,0.38419933412403107,1.229697104326784,-0.3301049687644124,1.6215165851063225,1.3279017701102065,-0.809387606587793,2.423284377909302,48.25,-1.56921684874523,-1.6083025169108072,22,0.011371165632377365,4,Winter,-0.8756646488153191,1.2457894190129903
Mumbai,2021-04-19,-0.5818992483880674,1.527338976539394,-0.7702227857043451,-0.7879005677997303,1.1431721087479605,0.5101691818226088,-0.6486475466676415,-0.6766759730701855,-0.937903346959308,2.5117519616293054,1.8267487751643021,-0.8972417724100558,42.61,0.7603806107934036,-0.7420713587900851,19,-1.498075599727438,16,Spring,1.2079282655612331,-0.348718988785538
Lucknow,2017-01-17,-0.0022821277296174777,-1.227189161182331,-0.0029851585190418654,-0.5503479192139658,-1.0065349658947291,0.5718966242147336,-0.8963798477176101,-0.11458411504771988,-0.6364405172273712,-0.5743601347889254,-0.6268497241629205,-1.0513395677808128,23.37,-0.7926843622323523,-1.6083025169108072,17,-0.9949266779408329,3,Winter,0.8606627798318077,1.2457894190129903
Kolkata,2022-12-14,0.006187506979214161,-1.3429540372789992,0.24410357613503134,-0.701711804789854,-0.8426491369979785,1.2421389111229793,-0.3241904654455132,-0.6293472955997126,-0.11922602725837375,0.2431289014976832,0.5784019663186398,-0.6523783992337464,22.94,1.1486468540498425,1.5678783961985066,14,-0.49177775615422775,50,Winter,0.5133972941023823,1.2457894190129903
Lucknow,2016-04-19,-0.27076907398647126,1.6832394767735428,-0.6894216854808441,-0.7981345400913432,-0.47448268377489083,2.462774975338826,1.4754665530717679,1.0021107649772367,-0.7705604291911259,-0.8965783324995534,-0.7777514496296571,0.3165501898628307,50.75,-1.1809506054887913,-0.7420713587900851,19,-0.9949266779408329,16,Spring,0.8606627798318077,-0.348718988785538
Pune,2017-12-18,-0.777302975947712,-1.1587923126823958,0.8244562727954725,-1.1331477039603681,1.0715567533729344,-0.424118355437054,-1.0736833190594444,2.437284614129528,-0.3628747466660726,-0.18632623865717218,0.35852254176203635,-0.8352996408348707,18.76,-0.7926843622323523,1.5678783961985066,18,-1.498075599727438,51,Winter,1.5551937512906584,1.2457894190129903
Hyderabad,2022-01-02,0.5748004200216851,-0.5892310917200327,-0.21185153714455943,1.3061753343019198,-0.7827884957442017,-0.4854377497701832,-0.6623173044173947,-0.505969520939802,-0.35099826651909305,-0.8583876127874249,-1.09533239245103,-1.0929097897664115,41.79,1.1486468540498425,-1.6083025169108072,2,1.5208179309921928,52,Winter,-0.18113367735646838,1.2457894190129903
Mumbai,2020-08-09,-1.1233069480772186,0.47963958669393436,1.2255759815227307,-1.1116593236849321,2.4743636433574063,-0.39188072392638346,0.17453505304793474,-1.1083406874988702,-1.0400005780022552,-0.9303815558741039,-0.7168842972934443,-1.0832200334246138,25.82,0.3721143675369646,0.4129035187042107,9,1.5208179309921928,32,Summer,1.2079282655612331,0.44853521511372624
Chennai,2022-07-10,-0.25086536041702556,-0.31945060460925795,0.5364666515433966,1.820151946076317,-0.6099298085156316,0.15909538594694156,-0.6046073102885509,-0.8202880987080063,-0.9721976404253898,-1.014866590758558,-1.0174979885179878,-0.7949880392181391,36.01,1.1486468540498425,0.12415979933063673,10,1.5208179309921928,27,Summer,-0.8756646488153191,0.44853521511372624
Mumbai,2017-09-02,2.1798310063674924,-0.33258692747437835,1.2218140785993357,-1.0180452694828754,-0.5507184543456519,0.6552861486358106,-1.071113512414701,-1.0351576983143986,-0.21634513502323088,-0.10964499373627969,-0.4198786454838473,-0.9785278530910912,51.56,-0.7926843622323523,0.7016472380777846,2,1.0176690092055876,35,Monsoon,1.2079282655612331,-1.1459731926848022
Mumbai,2019-12-12,-0.620713419300124,-0.19001218802034442,-1.1181898188761243,-1.1102375291562727,-0.9785723949018422,1.313244418180385,-0.6539668502390323,-0.30837776342896384,-0.1652315466906712,2.4117072519961082,-0.4542896856853732,-0.5892662037983784,26.89,-0.016151875719474358,1.5678783961985066,12,0.011371165632377365,50,Winter,1.2079282655612331,1.2457894190129903
Kolkata,2015-07-09,-0.7893043571987117,2.3808458098991174,-0.8168671481401425,-0.057316963172531925,0.22740884155006205,-0.40126197454168216,1.0103766445555338,0.16344593361538642,2.384525963204937,-0.9831658177984235,-0.6045750124005201,-0.924252495347032,83.03875,-1.56921684874523,0.12415979933063673,9,0.011371165632377365,28,Summer,0.5133972941023823,0.44853521511372624
Lucknow,2023-03-25,0.6863811515121585,2.3808458098991174,-1.0320515664558687,-0.23704979791796965,-0.800895409149368,-0.5895568184835478,-0.2819017286702173,-0.22931428016736632,-0.008393928348678517,-0.31018579725743045,2.493362640938639,-0.6424908167633683,76.14,1.5369130973062815,-1.0308150781636591,25,1.0176690092055876,12,Spring,0.8606627798318077,-0.348718988785538
Jaipur,2022-06-27,-0.09128888667602984,-0.800423279753504,-0.4622084015402119,-0.2678954285759824,0.049636970142691916,2.462774975338826,-1.1126565678026985,-0.3018618267481351,0.23476771837202598,0.24010885572687973,-0.8006690680722954,-0.4411710679261852,29.55,1.1486468540498425,-0.16458392004293723,27,-1.498075599727438,26,Summer,0.166131808372957,0.44853521511372624
Hyderabad,2023-03-25,-0.28851161376161616,1.2565359240415486,1.4286668889784238,-0.020387933422515374,-0.8325296258628838,-0.8138432505962252,-0.09925140867754433,-0.41521169463321284,-0.9098225284229577,-0.3254644284025608,0.7283578240870232,0.4926611420336466,46.14,1.5369130973062815,-1.0308150781636591,25,1.0176690092055876,12,Spring,-0.18113367735646838,-0.348718988785538
Kolkata,2016-07-16,-0.22156138217972146,0.33079988060252236,-0.4078095365468101,-0.7351458115383684,-0.5479442448969735,-0.8291152218278003,-1.0233153579205447,-0.3334604965420094,-0.36452463489676995,1.7417399852731479,-0.4280270931567943,-0.8417351153237896,36.5,-1.1809506054887913,0.12415979933063673,16,1.0176690092055876,28,Summer,0.5133972941023823,0.44853521511372624
Ahmedabad,2020-03-14,-1.279477633120414,-0.28164672301308386,1.0655988667102274,0.3022987325382238,1.1858746817245105,0.37224007303250073,0.2779005470099163,-0.8394669626906721,-0.0015619390057491486,-0.9220676886952835,-0.6486387234262689,-0.3724230409760961,24.58,0.3721143675369646,-1.0308150781636591,14,1.0176690092055876,11,Spring,-1.5701956202741698,-0.348718988785538
Kolkata,2018-06-21,1.6277207621800658,-0.9201636688946626,-0.6803381696567498,-0.2371599319886151,0.4696284145258553,-0.8924308247339398,-1.1539511120744825,0.2811696256113358,1.4394511097032747,-1.1087673126596689,-0.8629170769493074,0.8963376258871578,48.86,-0.4044181189759133,-0.16458392004293723,21,0.011371165632377365,25,Summer,0.5133972941023823,0.44853521511372624
Pune,2022-11-19,2.328287318434322,-0.11048240822936213,-0.6586854698386307,-0.6392774628050133,-0.9335432386722929,-0.5199475482683574,-1.1451940012249764,-0.8902391682398634,-0.3628747466660726,-0.5648358711871365,0.05986089172780694,2.5457813774579985,79.2,1.1486468540498425,1.2791346768249325,19,1.0176690092055876,46,Autumn,1.5551937512906584,-1.9432273965840665
Hyderabad,2019-03-09,1.8960321542972518,-0.5322513710722924,1.4895230525551129,1.2218849457266752,-0.016580776818131887,-0.7158407795474793,0.732162314584489,0.2920359779103443,-0.35099826651909305,-0.17617318864124137,-0.6506612618411346,-0.16550696818175983,56.57,-0.016151875719474358,-1.0308150781636591,9,1.0176690092055876,10,Spring,-0.18113367735646838,-0.348718988785538
Delhi,2023-10-08,-1.279477633120414,-0.5888471296119913,-0.4956817032280912,0.5978229120397255,0.04890692194010089,-0.9082663047062679,-1.0661911002380655,2.437284614129528,-0.0790490792564596,-0.7894308543035066,0.8598126186434728,-0.46747960038815384,26.8,1.5369130973062815,0.9903909574513586,8,1.5208179309921928,40,Monsoon,-0.5283991630858937,-1.1459731926848022
Ahmedabad,2016-10-08,0.2631162708674177,-0.8434715063566034,0.6746069002327503,-0.51097631926401,-1.0207223472439715,-0.09352291410247913,-0.7037206698374446,1.1238317090493761,-0.38675917605337673,-0.9190224209995841,2.493362640938639,0.057352016523383134,32.01,-1.1809506054887913,0.9903909574513586,8,1.0176690092055876,40,Monsoon,-1.5701956202741698,-1.1459731926848022
Bengaluru,2020-08-30,-0.42867949912503667,1.1541040753381016,-0.8273861389072008,1.4016060976789477,-0.38530980290359285,-0.5703787460538029,2.4047533578847267,-0.9487493518804633,-1.026452992016728,0.8000954406630932,-0.8270526708985312,-0.34615890458710064,50.43,0.3721143675369646,0.4129035187042107,30,1.5208179309921928,35,Summer,-1.2229301345447445,0.44853521511372624
Kolkata,2022-11-28,-0.9561297857222966,-0.843852738828945,2.319867250295689,-0.2602109063907639,-0.7734252563972053,-0.38795594768539204,2.4047533578847267,-0.22503957205808797,0.5724498507347445,-0.8899417287741038,-0.9696435487299038,-0.9364038421040085,24.84,1.1486468540498425,1.2791346768249325,28,-1.498075599727438,48,Autumn,0.5133972941023823,-1.9432273965840665
Mumbai,2021-01-23,-0.13516579938951298,-0.840361968217101,-0.14640102276446101,-0.137764604865955,-0.38234508745287704,-0.8685956872071563,-0.9414629064041252,-0.46548805780772745,-0.22305004519471952,-0.4444047372490099,-0.6826368379337343,-0.4080211670385078,27.68,0.7603806107934036,-1.6083025169108072,23,1.0176690092055876,3,Winter,1.2079282655612331,1.2457894190129903
Jaipur,2018-07-21,-0.3941493713042702,-0.29381842636278516,0.5170931552473287,-0.8685600491593126,0.6583526794338816,0.6156347437161336,-0.12361396704855196,2.437284614129528,-0.5506550607322058,2.5117519616293054,-0.38493596741343045,2.5457813774579985,34.8,-0.4044181189759133,0.12415979933063673,21,1.0176690092055876,29,Summer,0.166131808372957,0.44853521511372624
Delhi,2021-09-01,0.3443752712703876,-0.397012951181789,-1.032681461976996,2.222933077837502,-0.9283495043319606,-0.6775439376273797,-0.12865061488505056,2.437284614129528,-0.13651607698189244,-0.012753225115787898,-0.707650962769209,0.08702747222658824,49.37,0.7603806107934036,0.7016472380777846,1,-0.49177775615422775,35,Monsoon,-0.5283991630858937,-1.1459731926848022
Kolkata,2016-08-23,-0.20350316075747743,-0.37298364131361506,-0.3515105170140852,-0.912779580016257,-0.9769415712345754,-0.6276981779696348,-0.4027886009451253,-0.9983413662242847,-0.8623250799842036,-0.32107636118303895,2.493362640938639,-0.7503107644131041,27.27,-1.1809506054887913,0.4129035187042107,23,-0.9949266779408329,34,Summer,0.5133972941023823,0.44853521511372624
Kolkata,2021-06-21,-0.9706836539141857,1.2200213258533774,1.5522645532664459,-1.134961391417544,-0.7593735501341233,-0.7819011528278055,2.1052127400638914,1.9164105024630107,-0.48549894084901873,-0.608006596665663,0.6627648352122197,2.4153161007681723,40.56,0.7603806107934036,-0.16458392004293723,21,-1.498075599727438,25,Summer,0.5133972941023823,0.44853521511372624
Chennai,2020-08-23,-0.7032381440997069,1.8457312385613434,1.299343725078289,-0.6543006812677786,2.4743636433574063,-0.4482321784220169,0.6089388792749411,-0.89636089066264,0.0687518719286068,-0.26631990109097387,2.493362640938639,-0.5576106030147272,48.11,0.3721143675369646,0.4129035187042107,23,1.5208179309921928,34,Summer,-0.8756646488153191,0.44853521511372624
Chennai,2015-08-30,-0.7949955585999019,-1.3453778792716764,-1.086067611482576,0.5939895988570861,0.5111338689925258,-0.3849700942568978,0.664047791648169,-0.67703618425657,-0.30570212901991606,0.43419480471111593,-0.5778754431670592,-0.5545487777024739,19.47,-1.56921684874523,0.4129035187042107,30,1.5208179309921928,35,Summer,-0.8756646488153191,0.44853521511372624
Delhi,2020-08-03,-1.1565215809189373,-0.3831782518003182,-0.720293057610932,2.351786214789634,-1.1106349689204096,-0.22790207731880638,-0.7669025739989127,-0.6109654377972115,0.6133262505172173,0.9127839403348046,-0.7013263706474538,0.009108357867892613,32.69,0.3721143675369646,0.4129035187042107,3,-1.498075599727438,32,Summer,-0.5283991630858937,0.44853521511372624
Lucknow,2022-09-25,-1.0598176090720794,-1.139694088715944,-0.4596230218429521,0.20067949815931962,-0.5220439991907061,2.462774975338826,-0.4438051954041388,-0.24672481595356952,-0.24867671138109315,0.1068204942524115,-0.5113066443504959,-0.13307362027033998,17.55,1.1486468540498425,0.7016472380777846,25,1.5208179309921928,38,Monsoon,0.8606627798318077,-1.1459731926848022
Chennai,2022-02-25,-0.4458694951756771,-0.21882427825029035,-0.9216967341397097,2.3559092737136047,-0.7786963436581628,1.679055009343352,-0.3191961029012272,1.30330406925715,1.4084858597985477,0.7149795656097891,-0.2536008466384219,-0.7383827459645665,47.58,1.1486468540498425,-1.3195587975372332,25,0.5145200874189825,8,Winter,-0.8756646488153191,1.2457894190129903
Mumbai,2023-01-24,-0.2032770268426766,-0.3257421080633626,0.38317214662903626,-1.0694820911120873,0.0798683447942544,-0.006020701314103971,-0.715075547983599,-0.30837776342896384,1.2757398939986118,-1.0279830863165076,0.475556774142755,-0.3907517157617258,33.45,1.5369130973062815,-1.6083025169108072,24,-0.9949266779408329,4,Winter,1.2079282655612331,1.2457894190129903
Ahmedabad,2018-09-25,-0.6779457601092485,-0.5701514064990977,-0.9043337763960023,-1.1168999918967337,-0.39978272191504266,-1.0815976136522139,-1.038043603990146,1.0165504265780143,-0.3204917009373946,-1.1206052733303438,1.3988185599869278,-0.6641520941632512,23.49,-0.4044181189759133,0.7016472380777846,25,-0.9949266779408329,39,Monsoon,-1.5701956202741698,-1.1459731926848022
Bengaluru,2020-11-09,-0.8052889639053682,-0.9785817663383066,-0.6461497174072648,0.07976789475694794,2.4743636433574063,0.002781948164491328,-0.9932116020576391,2.437284614129528,-0.9404422868971202,0.4346590075933045,-0.393677729889541,0.47042147939859297,25.79,0.3721143675369646,1.2791346768249325,9,-1.498075599727438,46,Autumn,-1.2229301345447445,-1.9432273965840665
Hyderabad,2018-10-22,-0.9938370934623155,-1.0023760781412516,0.12596225288234905,2.3559092737136047,-0.8389372632552616,-1.0167717169248096,-0.9120802711506684,1.1979311642577868,0.5492400013913166,-0.7779253716222967,-0.7275366206427927,-0.9963306101503249,33.74,-0.4044181189759133,0.9903909574513586,22,-1.498075599727438,43,Monsoon,-0.18113367735646838,-1.1459731926848022
Bengaluru,2023-03-23,-0.229430571399306,0.666308418686015,-0.3755396839657898,-0.23627163466210757,-0.07553582593437262,0.3511738094485852,-0.8761168867004954,-0.6253885390442929,-0.5069643650519451,1.3541771677386665,-0.676839733643231,0.5295901233585426,40.45,1.5369130973062815,-1.0308150781636591,23,0.011371165632377365,12,Spring,-1.2229301345447445,-0.348718988785538
Bengaluru,2019-01-18,1.626105015165718,2.3808458098991174,0.4207546910826632,-1.1304543924074197,0.30458148489515113,-0.5383651528803004,-0.8132978918847179,0.4296764667085508,-0.02607930529592979,-0.2274462730353069,0.286221108298064,-0.9416113785049532,75.21,-0.016151875719474358,-1.6083025169108072,18,0.5145200874189825,3,Winter,-1.2229301345447445,1.2457894190129903
Hyderabad,2021-12-31,2.328287318434322,-1.3301570761600556,2.472131812101156,-0.8574623465108954,0.9513000882494389,1.0431113227802855,-0.791086801992263,-0.18838268609868608,-1.0400005780022552,-0.3655738849725721,-0.13656913506442686,-0.7114834219947259,63.75,0.7603806107934036,1.5678783961985066,31,0.5145200874189825,52,Winter,-0.18113367735646838,1.2457894190129903
Chennai,2017-02-14,0.04908998359223619,-0.5491626432526643,-0.9975769022219423,-0.8148961026912311,-0.5100892439936779,2.283326768232843,-0.39506549271369257,0.8195150576378752,0.10143749465386588,0.61991805422042,-0.3408782464988698,-0.6626616695263062,32.95,-0.7926843622323523,-1.3195587975372332,14,-0.9949266779408329,7,Winter,-0.8756646488153191,1.2457894190129903
Delhi,2015-02-04,-0.11673096802693186,0.6728700161704475,0.29821006831650193,-0.6327808647163211,0.2527863019748492,-0.48420982257270206,-0.26335862370728924,-0.2709326908260886,-0.6066949633646777,0.46489378653281416,-0.8639506383894617,2.5457813774579985,40.8,-1.56921684874523,-1.3195587975372332,4,-0.49177775615422775,6,Winter,-0.5283991630858937,1.2457894190129903
Hyderabad,2021-03-03,-0.6828885968285056,-0.29422325371453145,-0.8369587746765299,-1.1419578266371744,-0.702665684400721,-0.3916795924123591,-0.696975968402865,0.13830466896016672,-0.6879810142618503,0.3071912416731576,1.3436492189315667,-0.0728708865085184,24.27,0.7603806107934036,-1.0308150781636591,3,-0.49177775615422775,9,Spring,-0.18113367735646838,-0.348718988785538
Pune,2023-08-19,-0.5717452413969994,-1.0195101135951594,-0.5184626135245308,-0.31606758781518096,-0.4512598823899129,-0.06347370325495558,1.8423803484412533,0.7440581277790909,2.384525963204937,0.25089431274331037,0.6726007955158094,0.6701734248647928,35.52,1.5369130973062815,0.4129035187042107,19,1.0176690092055876,33,Summer,1.5551937512906584,0.44853521511372624
Lucknow,2020-05-09,0.5270987460792955,-0.6600640901320796,-1.1029923475962393,-0.20003824559656752,1.5646492858584171,-0.8667079588266229,-0.14576409408180266,0.6750142485196725,-0.4750275243685019,-0.2785944316733041,-0.9531968896361306,-0.17078449192255085,36.94,0.3721143675369646,-0.4533276394165112,9,1.0176690092055876,19,Spring,0.8606627798318077,-0.348718988785538
Ahmedabad,2019-05-05,-0.3097691406914135,0.0665773751697464,-0.9717670105866373,0.33548582962366846,2.441348847925708,2.003059603727646,0.7936708646485726,2.437284614129528,0.28122728377110673,1.9579066525685604,-0.5889258313758474,2.5457813774579985,43.27,-0.016151875719474358,-0.4533276394165112,5,1.5208179309921928,18,Spring,-1.5701956202741698,-0.348718988785538
